Row827;aquisicoes e contratacoes;aperfeicoar os conhecimentos dos gestores e fiscais de contrato de acordo com a lei e determinacoes dos orgaos de controladoria 
Row828;comunicacao e marketing;capacitar profissionais da area e demais interessados no tema a identificar os fundamentos da ouvidoria publica bem como o fluxo de atendimento e utilizacao de ferramentas gerenciais e tecnologicas
Row829;educacao corporativa;levar o aluno a entender a gestao empresarial abrangendo projecao de custos politica de precos fatores de precificacao precificacao dos servicos faturamento apuracao de custos 
Row830;controladoria empresarial;apresentar as especificidades da gestao de ead na era da digitalizacao e da mobilidade 
Row831;gestao de pessoas;a proposta do curso e capacitar as pessoas para reconhecerem a gestao por competencias como ferramenta necessaria a concretizacao dos objetivos estrategicos das organizacoes 
Row832;controladoria empresarial;capacitar gestores na gestao financeira de projetos utilizando a ferramenta hawk
Row833;gestao financeira;o objetivo desta acao educacional e fornecer aos empregados do serpro em especial os gestores de contratos de receita e despesa informacoes importantes acerca de suas atribuicoes responsabilidades e responsabilizacao futura perante as autoridades dos orgaos fiscalizadores de contas ministerio da transparencia fiscalizacao e controladoria geral da uniao mtfc e tribunal de contas da uniao tcu 
Row834;gestao financeira;ao final da acao educacional o aluno estara apto a atuar e aplicar o conhecimento basico obtido de acordo com a funcao gerencial sobre o tema gestao financeira 
Row835;gestao logistica;ao final da acao educacional o aluno estara apto a atuar e aplicar o conhecimento basico obtido de acordo com a funcao gerencial sobre o tema gestao logistica 
Row836;educacao corporativa;oferecer aos participantes uma visao ampla e solida do metodo pdca dividido em seus dois ciclos melhoria e manutencao de resultados formando gestores capacitados em cumprir sua missao organizacional direcionar recursos e esforcos para o alcance da estrategia 
Row837;educacao corporativa;prover uma visao geral de conceitos praticas e ferramentas de gestao na perspectiva dos times e possibilitar uma reflexao quanto ao seu papel no contexto da abordagem agil 
Row838;educacao corporativa;ao final do curso o aluno devera ser capaz de identificar os conceitos basicos de gestao publica 
Row839;educacao corporativa;ao final da acao educacional o aluno estara apto a atuar e aplicar o conhecimento basico obtido sobre casos de sucesso relacionados a temas juridicos 
Row840;educacao corporativa;capacitar os participantes para desenvolvimento e edicao de imagens voltadas para aplicacoes de comunicacao visual ao final do curso o aluno devera ser capaz de adquirir e editar uma imagem com tamanho e resolucao pretendida recortar figura e fundo estabelecer fundo solido ou transparente manipular luminosidade contraste matiz e saturacao composicao com cores complementares composicao com cores de baixa saturacao reconhecer e manipular brilhos meio tons e sombras compreender a relacao entre cores matiz saturacao e luminosidade identificar pixel serrilha paleta de cor vetor ter alguns rudimentos de linguagem visual explanados 
Row841;educacao corporativa;capacitar os participantes para desenvolvimento e edicao de imagens voltadas para aplicacoes de comunicacao visual ao final do curso o aluno devera ser capaz de adquirir e editar uma imagem com tamanho e resolucao pretendida recortar figura e fundo estabelecer fundo solido ou transparente manipular luminosidade contraste matiz e saturacao composicao com cores complementares composicao com cores de baixa saturacao reconhecer e manipular brilhos meio tons e sombras compreender a relacao entre cores matiz saturacao e luminosidade identificar pixel serrilha paleta de cor vetor ter alguns rudimentos de linguagem visual explanados 
Row842;ambientes de redes de ti;orientar quanto ao uso de persistencia de arquivos em repositorios locais e remotos 
Row843;ambientes de redes de ti;apresentar como criar projetos no git corporativo e realizar edicoes em arquivos no git corporativo 
Row844;ambientes de redes de ti;repassar conhecimento de git no x forum de software livre de curitiba 
Row845;ambientes de redes de ti;apresentar como usar o git o popular software de controle de versao de codigo aberto para gerenciar mudancas no codigo fonte e nos arquivos de texto relacionando os comandos que permitem o gerenciamento eficiente de codigo e revelando os conceitos fundamentais por tras dos sistemas de controle de versao e da arquitetura git aborda ainda como rastrear alteracoes em arquivos em um repositorio revisar edicoes anteriores e comparar versoes de um arquivo criar filiais para testar novas ideias sem alterar o projeto principal e mesclar essas alteracoes no projeto se elas funcionarem o curso comeca demonstrando o controle de versao em um contexto independente de usuario unico antes de explorar como os repositorios remotos permitem que os usuarios colaborem em projetos com eficiencia 
Row846;ambientes de redes de ti;apresentar como navegar na ferramenta git corporativo e as suas principais funcionalidades 
Row847;ambientes de redes de ti;apresentar o historico e os tipos dos sistemas de controle de versao com foco no sistema de controle de versao git adotado no serpro 
Row848;centro de dados;apresentar solucoes corporativas para o google cloud
Row849;centro de dados;ccesse evento gratuito de um dia completo sera conduzido pelos nossos melhores instrutores tecnicos que farao apresentacoes e demonstracoes voce aprendera melhores praticas do setor e tera dicas para acelerar sua aprendizagem e sua capacidade de criar com o google cloud platform o cloud onboard e um evento de capacitacao desenvolvido para profissionais de negocios tecnicos o conteudo do curso foi desenhado para profissionais de ti engenheiros de sistemas e profissionais de operacoes desenvolvedores e arquitetos de solucoes que estao explorando solucoes em nuvem ou sao novos no google cloud platform 
Row850;desenvolvimento de solucoes;melhorar o tratamento de demandas referentes a projetos como o estaleiro exemplo coletas de metricas de vsphere e ceph utilizando o metricbeat 
Row851;desenvolvimento de solucoes;capacitar empregados do serpro e fiocruz para utilizacao das ferramentas de big data analytics do serpro 
Row852;gestao empresarial;diferenciar governanca de gestao e saber as principais responsabilidades associadas a um cargo gerencial no serpro e governanca corporativa
Row853;gestao integrada de servicos;capacitar na ferramenta de workflow sccd no modulo incidente para todos os executores de solucoes em incidentes em todos os niveis gestao e operacional recomendavel aos demais perfis devido a aplicabilidade deste processo na organizacao 
Row854;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle nivel de servico de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta govi controle central de servico de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row855;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row856;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row857;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row858;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle configuracao de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row859;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle conhecimento de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row860;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row861;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row862;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row863;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle mudanca de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row864;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row865;gestao integrada de servicos;oferecer conceitos basicos da ferramenta govi controle de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta 
Row866;gestao integrada de servicos;capacitar os usuarios na abertura tratamento e encerramento de solicitacoes de servico na ferramenta govi controle 
Row867;transparencia e etica;o objetivo da acao educacional e disponibilizar aos participantes os conceitos relacionados a etica aos principios e as regras de conduta e integridade estabelecidos no codigo de etica conduta e integridade do serpro visando ao desenvolvimento das competencias gerenciais dos empregados do serpro 
Row868;governanca de ti;o objetivo da acao educacional e apresentar os elementos que compoem a governanca de ti no serpro e sensibilizar o corpo gerencial sobre a importancia de sua atuacao para o sucesso da governanca de ti no serpro 
Row869;gestao empresarial;sensibilizar os gestores para a necessidade e a responsabilidade de atuar como agente de mudanca no processo de transformacao cultural proposto pelo uno que e orientado por valores e principios ageis e pautado em trabalho colaborativo gestao de lideres parceiros unicidade e motivacao entre times e areas entrega de valor de negocio mais rapida e alta qualidade nas solucoes de software sob medida 
Row870;centro de dados;ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta grafana de modo facilitar as boas praticas dos processos funcionais da aplicacao 
Row872;ambientes de redes de ti;oferecer conceitos basicos sobre grafoscopia e documentoscopia ao final do curso o aluno devera estar apto a efetuar um reconhecimento basico de assinatura manuscrita em operacoes diarias do agente de registro e verificar com rapidez e seguranca se determinada assinatura confere ou nao com os especimes constantes no documento de identificacao apresentado pelos titulares de certificados digitais 
Row874;responsabilidade social;ao final do curso o participante devera apresentar conhecimentos que proporcionem uma melhor compreensao das questoes que envolvem as politicas publicas os programas e as acoes para promocao da igualdade de genero e raca erradicacao da pobreza e geracao de emprego 
Row875;seguranca da informacao;capacitar facilitadores na conducao de atividade grs e utilizacao do sistema de controle grs c grs 
Row876;riscos empresariais;estimular o autoestudo visando a preparacao para o exame cia primeira etapa para a certificacao cia a consequencia natural e o aperfeicoamento do nivel de conhecimento e proficiencia dos membros da auditoria interna no desenvolvimento de suas atribuicoes nas atividades de auditoria e consultoria 
Row877;gestao de pessoas;estimular o desenvolvimento da auto percepcao bem como do autoconhecimento em prol da promocao da saude integral dos participantes 
Row879;tecnologia da informacao;ganhar capacidade de fazer hacking etico e testes de penetracao 
Row880;centro de dados;formar conhecimento basico em digdata usando ferramentas hadoop 
Row881;tecnologia da informacao;oferecer conhecimentos intermediarios sobre a familia de produtos hadoop capacitar os participantes para configuracao de seguranca de ingestao e uso basico dos servicos de um ambiente apache hadoop atraves do uso de uma distribuicao 
Row885;desenvolvimento de solucoes;o curso visa dar ao aluno conhecimentos teoricos e praticos do framework hibernate tais como configuracao conceitos de objetos persistentes e transientes mapeamentos de classes e colecoes para banco de dados associacoes entre objetos persistentes consultas sql hq abordando os padroes jpa 
Row886;gestao de pessoas;passar informacoes dos beneficios de tratamentos de desintoxicacao natural na busca de uma melhor qualidade de vida 
Row887;desenvolvimento de solucoes;alinhar os conhecimentos sobre a pratica de escrita de historias de usuarios adotada em metodologias ageis de desenvolvimento de software 
Row888;desenvolvimento de solucoes;desenvolver experiencia pratica na aplicacao dos conceitos fundamentais principios e metodologias para a gestao dos aspectos de administracao e configuracao de solucoes de monitoramento de desempenho de software de classe empresarial e gestao de servicos 
Row889;desenvolvimento de solucoes;capacitacao da equipe para o desenvolvimento de experiencias praticas na aplicacao fundamental de principios metodologias e recursos para gestao de eventos usando a ferramenta omi 
Row890;desenvolvimento de solucoes;fornecer aos alunos conhecimentos sobre conceitos principios e metodologias para instalar e implantar a ferramenta hp shr para o fornecimento e gerenciamento de relatorios de servicos e negocios 
Row891;desenvolvimento de solucoes;fornecer os fundamentos para a compeensao do sistema teleform expandir o conhecimento do sistema teleform para incluir todos os aspectos de cada modulo do sistema apresentar todas as funcionalidades na instalacao implementacao e uso diario do sistema teleform capacitar quanto a extracao e analise de dados e estatisticas de utilizacao do sistema teleform capacitar quanto a utilizacao das ferramentas necessarias para a manutencao do sistema 
Row892;desenvolvimento de solucoes;explicar o papel de cada modulo do teleform e seu papel no contexto de integracao com o siscon explicar o fluxo de processo de correcoes e cada etapa envolvida capacitar quanto a utilizacao de todos os modulos do teleform utilizados nas etapas de desenho correcao e processamento e correcao de formularios 
Row893;desenvolvimento de solucoes;capacitar os treinandos em html para desenvolvimento de trabalhos na derce 
Row894;desenvolvimento de solucoes;atualizar os participantes em html css e angularjs 
Row895;desenvolvimento de solucoes;capacitacao da equipe para migracao tecnologica do s
Row896;desenvolvimento de solucoes;capacitacao da equipe para migracao tecnologica do s
Row897;desenvolvimento de solucoes;o objetivo deste curso e dar continuidade aos conhecimentos que voce adquiriu no curso de html basico neste curso voce aprendera a incluir tabelas formularios e frames usando o html 
Row898;desenvolvimento de solucoes;o objetivo deste curso e fazer com que voce seja capaz de utilizar a linguagem de marcacao html 
Row899;centro de dados;abordar uma introducao ao hw mainframe z e z 
Row900;gestao logistica;capacitar o usuario na implantacao do sistema siads no orgao em que trabalha 
Row901;desenvolvimento de solucoes;capacitar no uso da ferramenta ibm rational quality manager rqm no processo de testes de software no serpro
Row902;gestao de pessoas;apresentar o conceito da competencia acompanhamento e controle para o serpro e o gdes 
Row903;gestao de pessoas;apresentar o conceito da competencia de iniciativa para o serpro e o gdes
Row904;gestao de pessoas;apresentar o conceito da competencia de iniciativa para o serpro e o gdes
Row905;gestao de pessoas;apresentar o conceito da competencia de iniciativa para o serpro e o gdes
Row906;gestao de pessoas;apresentar o conceito da competencia cultura da qualidade para o serpro e o gdes 
Row907;gestao de pessoas;apresentar o conceito da competencia de iniciativa para o serpro e o gdes
Row912;gestao de pessoas;apresentar o conceito da competencia de iniciativa para o serpro e o gdes
Row913;gestao de pessoas;apresentar o conceito da competencia cultura da qualidade para o serpro e o gdes 
Row914;seguranca da informacao;abordar seis diferentes areas de atuacao permitindo uma troca de experiencia e analise de melhores praticas sao elas gestao de riscos defesa cibernetica analise de malware forense computacional teste de penetracao e analise de incidentes 
Row915;seguranca da informacao;abordar seis diferentes areas de atuacao permitindo uma troca de experiencia e analise de melhores praticas sao elas gestao de riscos defesa cibernetica analise de malware forense computacional teste de penetracao e analise de incidentes 
Row916;transparencia e etica;capacitar em processo administrativo de responsabilizacao da pessoa juridica debatendo questoes relacionadas a lei anticorrupcao 
Row917;transparencia e etica;capacitar em processo administrativo de responsabilizacao da pessoa juridica debatendo questoes relacionadas a lei anticorrupcao 
Row918;gestao de negocios e clientes;treinamento na nova norma contabil referente ao tratamento empresarial e contabil dos contratos de receita celebrado entre a empresa e os clientes ifrs cpc receita de contratos com clientes esse pronunciamento contabil trara significativas mudancas na forma de elaboracao dos contratos de prestacao de servicos tanto em seu objeto quanto na forma de faturamento sendo necessario que nao so a area financeira se prepare para essas mudancas como tambem as areas de relacionamento com clientes e gestao de contrato de receita 
Row919;seguranca da informacao;propor uma discussao multidisciplinar sobre o uso da tecnologia aplicada ao mundo juridico tratando sobre inteligencia artificial internet das coisas blockchain criptomoedas e outros assuntos atuais 
Row920;riscos empresariais;promover a modernizacao e a profissionalizacao da gestao assim como a valorizacao e qualificacao do quadro de servidores do gdf com vistas a uma administracao transparente e colaborativa com foco em resultados a capacitacao e promovida em parceria com escola de govermo do df e abera para servidores publicos distritais estaduais e federais bem como profissionais e estudantes interessados 
Row921;riscos empresariais;fortalecer a integracao dos servidores com a controladoria geral do df com palestras abordando temas abrangentes de controle interno visando a participacao de todos 
Row922;riscos empresariais;apresentar aos servidores da controladoria geral do distrito federal cgdf e profissionais de outros orgaos e instituicoes do gdf informacoes referentes aos trabalhos que vem sendo desenvolvidos pela cgdf bem como apresentar temas relacionados a controle interno com aspectos de fomento integridade social e agregacao de valor a gestao governamental 
Row923;organizacao da informacao empresarial;discutir sobre as perspectivas em representacao e organizacao do conhecimento atualidades e tendencias na relacao universidade empresa 
Row924;seguranca da informacao;o objetivo e informar e conscientizar empregados do serpro em relacao aos riscos e melhores praticas nas mais diversas areas dentro da seguranca da informacao alem de trazer temas atualizados e palestrantes experientes o evento pretende ser um palco para a troca de experiencias para todos os participantes 
Row925;seguranca da informacao;o objetivo e informar e conscientizar empregados do serpro em relacao aos riscos e melhores praticas nas mais diversas areas dentro da seguranca da informacao alem de trazer temas atualizados e palestrantes experientes o evento pretende ser um palco para a troca de experiencias para todos os participantes 
Row926;seguranca da informacao;o objetivo e informar e conscientizar empregados do serpro em relacao aos riscos e melhores praticas nas mais diversas areas dentro da seguranca da informacao alem de trazer temas atualizados e palestrantes experientes o evento pretende ser um palco para a troca de experiencias para todos os participantes 
Row927;seguranca da informacao;o objetivo e informar e conscientizar empregados do serpro em relacao aos riscos e melhores praticas nas mais diversas areas dentro da seguranca da informacao alem de trazer temas atualizados e palestrantes experientes o evento pretende ser um palco para a troca de experiencias para todos os participantes 
Row928;seguranca da informacao;o objetivo e informar e conscientizar empregados do serpro em relacao aos riscos e melhores praticas nas mais diversas areas dentro da seguranca da informacao alem de trazer temas atualizados e palestrantes experientes o evento pretende ser um palco para a troca de experiencias para todos os participantes 
Row929;seguranca da informacao;o objetivo e informar e conscientizar empregados do serpro em relacao aos riscos e melhores praticas nas mais diversas areas dentro da seguranca da informacao alem de trazer temas atualizados e palestrantes experientes o evento pretende ser um palco para a troca de experiencias para todos os participantes 
Row930;seguranca da informacao;o objetivo e conscientizar e educar os empregados do serpro em relacao aos riscos e melhores praticas dentro da seguranca da informacao com exemplos praticos de vulnerabilidades nais quais o serpro esteve exposto 
Row931;desenvolvimento de solucoes;capacitar os desenvolvedores do serpro em boas praticas de desenvolvimento seguro 
Row932;desenvolvimento de solucoes;realizar exercicio de simulacao de ataque cibernetico por meio de criacao de cenario ficticio envolvendo equipes com objetivos opostos ataque defesa 
Row933;desenvolvimento de solucoes;apresentar a origem das metodologias ageis e explicar principais conceitos e bases de algumas das mais utilizadas no desenvolvimento de software como lsd lean software development scrum xp e open up demonstrar tecnicas de estimativas de priorizacao e de medicao de tamanho e prazo usadas no desenvolvimento agil 
Row934;desenvolvimento de solucoes;apresentar e ou ampliar conhecimentos relativos ao papel de product owner em projetos ageis bem como de gestores de negocio nas atividades relacionadas a gestao de projetos dessa natureza 
Row935;desenvolvimento de solucoes;introducao as ferramentas de desenvolvimento impala e hive 
Row936;gestao logistica;trocar conhecimento sobre a implantacao dos metodos e ferramentas ageis na area meio do serpro mais especificamente na supgl 
Row937;seguranca da informacao;conhecer e aplicar conceitos de machineid e criptografia simetrica e assimetrica implementacao de bibliotecas de seguranca web e mobile tecnologias de rastreabilidade de acesso web e mobile mecanismos de prevencao e combate a fraude analise de eventos maliciosos e deteccao de ataques paginas falsas e trojans 
Row938;riscos empresariais;aplicar a base normativa da gestao de riscos nos processos de trabalho aplicar as principais estruturas de risco nos processos de trabalho aplicar metodos de priorizacao de processos utilizar tecnicas de identificacao de riscos elaborar matriz e mapa de riscos 
Row939;riscos empresariais;o conceituar a gestao de risco com foco na administracao publica federal o aplicar a base normativa da gestao de riscos em seus processos de trabalho o aplicar as principais estruturas de risco em seus processos de trabalho o aplicar metodos de priorizacao de processos o utilizar tecnicas de identificacao de riscos o elaborar matriz e mapa de riscos 
Row940;centro de dados;aprender como implementar banco de dados
Row941;desenvolvimento de solucoes;capacitar os alunos nas tecnologias para intermnet das coisas iot onde os mesmos aprenderao a programar o arduino e o nodemcu e ainda aprenderao a controlar varios dispositivos eletronicos sensores motores led reles lampadas entre outros por meio de aplicacoes em smartphones tablets e em aplicacoes de rede cloud c
Row943;desenvolvimento de solucoes;trocar conhecimentos experiencias entre os participantes sobre desenvolvimento mobile usando ionic framework 
Row944;riscos empresariais;capacitar servidores publicos a luz da teoria e da jurisprudencia vigente sobre improbidade administrativa 
Row945;responsabilidade social;propiciar aos participantes o acesso as tecnologias de informacao e comunicacao como processo de democratizacao e insercao de todos na sociedade da informacao 
Row946;responsabilidade social;apresentar projetos educacionais que buscam promover a inclusao digital e social e garantir a insercao do individuo na sociedade da informacao e o fortalecimento do desenvolvimento local 
Row947;gestao empresarial;compartilhar com as equipes e liderancas as funcionalidades disponibilizadas pela ferramenta alm para geracao de informacoes gerenciais e de acompanhamento de projetos 
Row949;tecnologia da informacao;passar nocoes gerais sobre ambiente de estacao de trabalho e rede local de software livre no serpro principais servicos de rede infraestrutura e boas praticas de uso 
Row950;gestao empresarial;ao final da acao educacional o aluno estara apto a atuar e aplicar o conhecimento basico obtido sobre inovacao 
Row951;responsabilidade social;apresentar projeto de acessibilidade e a importancia no uso dos deficientes 
Row952;gestao financeira;trocar conhecimento e experiencia entre os participantes sobre o contexto atual de forte inovacao nos pagamentos moveis contexto que esta tento um crescimento enorme no mundo mudando os paradigmas de como as pessoas lidam com dinheiro 
Row953;inovacao de ti;trocar conhecimento e experiencia sobre gamificacao 
Row954;gestao de pessoas;esclarecer os principais agentes que geram aposentadoria especial
Row955;seguranca da informacao;trocar conhecimento e experiencia entre os participantes sobre internet das coisas 
Row956;seguranca da informacao;trocar conhecimento e experiencia entre os participantes sobre internet das coisas 
Row957;gestao de pessoas;dialogar sobre autoconhecimento autoestima confianca e resiliencia como ferramentas para enfrentar as adversidades que surgem ao longo de nossas vidas 
Row958;gestao de pessoas;promover um espaco publico para que o inss exponha os criterios norteadores de avaliacao de incapacidade de seus segurados e reabilitacao profissional estabelecer um forum de discussao sobre procedimentos administrativos e periciais avaliar a possibilidade de um grupo permanente para dialogar sobre temas polemicos referentes a agravos relacionados ao trabalho e a incapacidade
Row959;gestao de pessoas;promover um espaco publico para que o inss exponha os criterios norteadores de avaliacao de incapacidade de seus segurados e reabilitacao profissional estabelecer um forum de discussao sobre procedimentos administrativos e periciais avaliar a possibilidade de um grupo permanente para dialogar sobre temas polemicos referentes a agravos relacionados ao trabalho e a incapacidade
Row960;centro de dados;capacitar os participantes para instalacao e configuracao de ambiente apache hadoop por meio do uso de uma distribuicao hadoop 
Row961;centro de dados;treinar equipes da supcd para projetar solucoes para a sustentacao e evolucao da plataforma estaleiro ao final do curso o aluno devera ter compreendido o funcionamento basico de um cluster kubernetes de modo gerar solucoes para o ambiente de producao 
Row962;desenvolvimento de solucoes;esta acao educacional visa ajudar as equipes de desenvolvimento do serpro a utilizar a integracao continua em seus projetos de software com foco nas ferramentas disponibilizadas pelo serpro e na linguagem de programacao java ao final do curso o aluno devera estar apto a criar e configurar job s no jenkins para compilar seus projetos de forma continua integrada com o maven e o nexus e enviando a analise de codigo para o sonar a criacao e configuracao de ambientes na nuvem do serpro tambem sera abordada na teoria e na pratica 
Row963;desenvolvimento de solucoes;esta acao educacional visa ajudar as equipes de desenvolvimento do serpro a utilizar a integracao continua em seus projetos de software com foco nas ferramentas disponibilizadas pelo serpro e na linguagem de programacao java ao final do curso o aluno devera estar apto a criar e configurar job s no jenkins para compilar seus projetos de forma continua integrada com o maven e o nexus e enviando a analise de codigo para o sonar a criacao e configuracao de ambientes na nuvem do serpro tambem sera abordada na teoria e na pratica 
Row964;desenvolvimento de solucoes;a acao educacional visa auxiliar as equipes a automatizar builds facilitando a integracao continua em uma ampla variedade de projetos em diversas linguagens e tecnologias durante o curso o aluno sera apresentado a conceitos de integracao continua como a configuracao do jenkins em projetos java e php e a criacao e configuracao de jobs o curso possui foco pratico em situacoes do cotidiano dentre outros topicos sera revisto praticas de integracao continua incluindo uma introducao ao plugin maven 
Row965;gestao empresarial;proporcionar o compartilhamento de boas praticas de gestao entre os diferentes orgaos envolvidos para encontrar oportunidades de melhorias nos processos e servicos adotados firmando um protocolo de intencoes 
Row966;transparencia e etica;o objetivo da acao educacional e disponibilizar os conceitos relacionados ao programa de integridade do serpro contribuindo para a sensibilizacao e reflexao dos participantes sobre os temas etica prevencao e combate a corrupcao 
Row967;riscos empresariais;o objetivo da acao educacional e disponibilizar os conceitos relacionados ao programa de integridade do serpro contribuindo para a sensibilizacao e reflexao dos participantes sobre os temas etica prevencao e combate a corrupcao 
Row968;transparencia e etica;fornecer nocoes basicas sobre compliance anticorrupcao relacionando o aos temas gestao de riscos e integridade 
Row970;seguranca da informacao;o evento tem por objetivo discutir o impacto da inteligencia artificial no direito 
Row972;gestao de pessoas;melhorar o relacionamento com as pessoas no trabalho como chave para alcancar os objetivos profissionais 
Row973;gestao de pessoas;gerar reflexao sobre como cada individuo pode trabalhar sua mente para alcancar seu verdadeiro potencial 
Row974;tecnologia da informacao;apresentar o programa uno e as acoes para intensificar o uso do agil apresentar a experiencia de uso do estaleiro em producao em um caso real irpf 
Row975;controladoria empresarial;atualizacao dos conhecimentos sobre a convergencia das praticas contabeis brasileiras com as praticas contabeis internacionais 
Row976;desenvolvimento de solucoes;capacitar na plataforma serpro de iot cada aluno aprendera a utilizar e gerenciar a plataforma de internet das coisas possibilitando o em seguida desenvolver solucoes de negocios dentro do escopo de atuacao do serpro para tal o curso se baseara em apresentacao teorica de conteudo e implementacao pratica de prototipos utilizando hardwares e protocolos especificos do tema iot tais como arduino e nodemcu sensores motores led relese lampadas e smartphones tablets na oportunidade cada aluno conhecera a estrategia de uso da tecnologia iot do serpro e o funcionamento da plataforma de iot do serpro 
Row977;desenvolvimento de solucoes;apresentar o framework angularjs e sua integracao a uma aplicacao demoiselle rest com o objetivo de capacitar desenvolvedores a desenvolver aplicacoes utilizando essa tecnologia 
Row978;desenvolvimento de solucoes;ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sentry de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row979;centro de dados;descrever abrangente sobre o que e ciencia de dados e porque a profissao de cientista de dados esta em alta demanda em todo o mundo e apontar a relacao entre ciencia de dados e big data os principais conceitos ligados a data science e as profissoes relacionadas 
Row980;centro de dados;neste curso voce tera uma introducao abrangente sobre o que e ciencia de dados e porque a profissao de cientista de dados esta em alta demanda em todo o mundo voce vai aprender a relacao entre ciencia de dados e big data os principais conceitos ligados a data science e as profissoes relacionadas 
Row981;gestao empresarial;ao final do curso espera se que o estudante obtenha conhecimentos basicos sobre gestao de projetos 
Row982;gestao empresarial;apresentar nocoes basicas sobre gestao de processos pratica que permite alinhar os processos aos objetivos estrategicos da organizacao eliminando falhas extinguindo atividades que nao agregam valor e mantendo o foco em seus clientes 
Row983;gestao empresarial;apresentar aos servidores publicos com foco em governanca publica os conceitos gerais de governanca principios diretrizes modelos e outros elementos relacionados ao assunto de forma a permitir que o participante possa identificar entender discernir e aplicar na medida do possivel a governanca publica dentro do contexto do orgao em que atua com base em instrumentos concebidos e difundidos por orgaos publicos assim como normativos e outros referenciais governamentais como a politica de governanca da administracao publica federal direta autarquica e fundacional 
Row984;gestao empresarial;apresentar aos servidores publicos com foco em governanca publica os conceitos gerais de governanca principios diretrizes modelos e outros elementos relacionados ao assunto de forma a permitir que o participante possa identificar entender discernir e aplicar na medida do possivel a governanca publica dentro do contexto do orgao em que atua com base em instrumentos concebidos e difundidos por orgaos publicos assim como normativos e outros referenciais governamentais como a politica de governanca da administracao publica federal direta autarquica e fundacional 
Row986;governanca de ti;agregar conhecimentos sobre interoperabilidade como meio eficaz e eficiente na troca de informacoes entre pessoas organizacoes e sistemas abordando a padronizacao e a disponibilizacao de servicos eletronicos interoperaveis a acessibilidade digital e a abertura de dados 
Row987;desenvolvimento de solucoes;fazer com que o aluno ao final do curso esteja apto a desenvolver projetos java web basicos usando jsf e primefaces 
Row988;desenvolvimento de solucoes;capacitar a equipe de desenvolvimento para projetos java web basicos usando jsf e primefaces ao final do curso o aluno devera estar apto a desenvolver projetos java web basicos usando jsf e primefaces 
Row989;responsabilidade social;ensinar a utilizar a lingua brasileira de sinais libras de forma a garantir o atendimento e o tratamento adequado as pessoas com deficiencia auditiva a lei no legitima a libras como idioma advindo das comunidades surdas brasileiras e obriga o poder publico em geral a adotar formas institucionalizadas de apoiar o uso e a difusao dessa lingua como meio de comunicacao 
Row990;desenvolvimento de solucoes;ao final do curso os alunos deverao ser capazes de identificar os principios basicos que regem a teoria da programacao orientada a objetos identificar as estruturas e a sintaxe de programacao da linguagem de programacao java 
Row991;desenvolvimento de solucoes;capacitar desenvolvedores de sistemas com experiencia em outras linguagens de programacao para desenvolverem consultas e manutencoes de banco de dados utilizando linguagem sql 
Row992;desenvolvimento de solucoes;preparar desenvolvedores para absorcao de sistemas com arquitetura demoiselle baseando se no uso das ferramentas jdk java ee maven jsf jpa e cdi
Row993;juridico;ao final do curso o aluno estara atualizado em relacao a teoria do direito constitucional 
Row994;centro de dados;introducao ao dw componentes do dw arquitetura de dw dimensoes globais artefatos do dw modelagem dimensional modelo conceitual erd especificacao de requisitos dimensionais modelo fisico prd planilha de rastreabilidade dimensional introducao ao dw componentes do dw arquitetura de dw dimensoes globais artefatos do dw modelagem dimensional modelo conceitual erd especificacao de requisitos dimensionais modelo fisico prd planilha de rastreabilidade dimensional capacitar area de desenvolvimento nos conceitos basicos de data warehousing e tecnicas de modelagem dimensional 
